age,fitness_level,fitness_level_name,goal,goal_name,day1_workout,day1_workout_name,day2_workout,day2_workout_name,day3_workout,day3_workout_name,day4_workout,day4_workout_name,day5_workout,day5_workout_name,day6_workout,day6_workout_name,day7_workout,day7_workout_name,target_workout
58,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
55,1,Intermediate,0,Weight Loss,0,Rest,1,Cardio,2,Strength,1,Cardio,3,HIIT,6,Cycling,0,Rest,0
34,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
30,0,Beginner,2,General Fitness,1,Cardio,2,Strength,0,Rest,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
30,0,Beginner,2,General Fitness,4,Yoga,2,Strength,0,Rest,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
48,0,Beginner,2,General Fitness,1,Cardio,2,Strength,0,Rest,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
60,1,Intermediate,1,Muscle Gain,3,HIIT,2,Strength,0,Rest,2,Strength,2,Strength,2,Strength,3,HIIT,3
51,2,Advanced,1,Muscle Gain,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,0,Rest,0
59,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,2,Strength,6,Cycling,1,Cardio,1
63,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
59,2,Advanced,1,Muscle Gain,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,0,Rest,0
32,0,Beginner,2,General Fitness,1,Cardio,2,Strength,0,Rest,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
51,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,4,Yoga,4,Yoga,4
41,1,Intermediate,2,General Fitness,2,Strength,3,HIIT,1,Cardio,2,Strength,3,HIIT,5,Swimming,4,Yoga,4
33,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,2,Strength,1,Cardio,3,HIIT,6,Cycling,0,Rest,0
33,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
39,0,Beginner,1,Muscle Gain,2,Strength,5,Swimming,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
60,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,3,HIIT,0,Rest,1,Cardio,0,Rest,4,Yoga,4
56,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,2,Strength,1,Cardio,3,HIIT,6,Cycling,0,Rest,0
22,2,Advanced,1,Muscle Gain,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,0,Rest,0
35,0,Beginner,1,Muscle Gain,3,HIIT,0,Rest,2,Strength,0,Rest,3,HIIT,2,Strength,0,Rest,0
53,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
58,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,2,Strength,1,Cardio,6,Cycling,6,Cycling,0,Rest,0
24,1,Intermediate,2,General Fitness,2,Strength,3,HIIT,1,Cardio,2,Strength,3,HIIT,5,Swimming,4,Yoga,4
32,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,2,Strength,1,Cardio,3,HIIT,6,Cycling,0,Rest,0
22,2,Advanced,0,Weight Loss,4,Yoga,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
18,1,Intermediate,2,General Fitness,2,Strength,1,Cardio,1,Cardio,2,Strength,3,HIIT,5,Swimming,4,Yoga,4
53,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
22,0,Beginner,2,General Fitness,1,Cardio,2,Strength,0,Rest,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
30,1,Intermediate,1,Muscle Gain,2,Strength,2,Strength,0,Rest,2,Strength,2,Strength,2,Strength,0,Rest,0
63,1,Intermediate,0,Weight Loss,3,HIIT,5,Swimming,2,Strength,1,Cardio,3,HIIT,6,Cycling,0,Rest,0
47,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
19,1,Intermediate,1,Muscle Gain,2,Strength,2,Strength,0,Rest,2,Strength,2,Strength,2,Strength,0,Rest,0
35,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,1,Cardio,1
51,2,Advanced,2,General Fitness,3,HIIT,2,Strength,3,HIIT,2,Strength,3,HIIT,1,Cardio,2,Strength,2
49,1,Intermediate,2,General Fitness,2,Strength,3,HIIT,1,Cardio,2,Strength,3,HIIT,5,Swimming,4,Yoga,4
23,0,Beginner,2,General Fitness,5,Swimming,2,Strength,0,Rest,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
42,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,1,Cardio,4,Yoga,4
59,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
54,0,Beginner,2,General Fitness,1,Cardio,2,Strength,0,Rest,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
42,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
20,0,Beginner,2,General Fitness,1,Cardio,2,Strength,0,Rest,1,Cardio,5,Swimming,1,Cardio,2,Strength,2
22,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
59,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
45,0,Beginner,2,General Fitness,1,Cardio,2,Strength,0,Rest,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
43,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,1,Cardio,1,Cardio,1,Cardio,4,Yoga,4
51,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,5,Swimming,2,Strength,6,Cycling,0,Rest,0
40,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
34,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
49,0,Beginner,2,General Fitness,1,Cardio,0,Rest,0,Rest,3,HIIT,0,Rest,1,Cardio,3,HIIT,3
34,0,Beginner,1,Muscle Gain,2,Strength,2,Strength,1,Cardio,0,Rest,2,Strength,2,Strength,0,Rest,0
37,1,Intermediate,1,Muscle Gain,2,Strength,2,Strength,0,Rest,2,Strength,6,Cycling,3,HIIT,4,Yoga,4
40,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
22,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
60,1,Intermediate,2,General Fitness,2,Strength,3,HIIT,1,Cardio,2,Strength,3,HIIT,5,Swimming,4,Yoga,4
62,0,Beginner,2,General Fitness,1,Cardio,2,Strength,0,Rest,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
34,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
57,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
57,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,5,Swimming,0,Rest,2,Strength,2,Strength,0,Rest,0
58,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,2,Strength,1,Cardio,3,HIIT,6,Cycling,5,Swimming,5
55,1,Intermediate,1,Muscle Gain,2,Strength,4,Yoga,0,Rest,2,Strength,2,Strength,2,Strength,0,Rest,0
30,2,Advanced,1,Muscle Gain,2,Strength,2,Strength,2,Strength,2,Strength,1,Cardio,2,Strength,0,Rest,0
64,2,Advanced,2,General Fitness,4,Yoga,2,Strength,3,HIIT,2,Strength,3,HIIT,5,Swimming,2,Strength,2
48,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,5,Swimming,1,Cardio,1
36,0,Beginner,2,General Fitness,1,Cardio,0,Rest,0,Rest,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
49,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
43,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
42,1,Intermediate,2,General Fitness,2,Strength,3,HIIT,1,Cardio,2,Strength,3,HIIT,5,Swimming,4,Yoga,4
31,2,Advanced,1,Muscle Gain,2,Strength,2,Strength,1,Cardio,2,Strength,2,Strength,2,Strength,0,Rest,0
48,1,Intermediate,1,Muscle Gain,2,Strength,2,Strength,0,Rest,2,Strength,2,Strength,2,Strength,0,Rest,0
43,0,Beginner,2,General Fitness,1,Cardio,2,Strength,0,Rest,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
50,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,2,Strength,1,Cardio,3,HIIT,6,Cycling,0,Rest,0
25,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,0,Rest,3,HIIT,6,Cycling,0,Rest,0
44,2,Advanced,2,General Fitness,3,HIIT,2,Strength,3,HIIT,2,Strength,3,HIIT,5,Swimming,2,Strength,2
25,0,Beginner,2,General Fitness,1,Cardio,2,Strength,0,Rest,3,HIIT,0,Rest,5,Swimming,4,Yoga,4
35,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
53,1,Intermediate,2,General Fitness,2,Strength,1,Cardio,1,Cardio,0,Rest,3,HIIT,2,Strength,4,Yoga,4
39,2,Advanced,2,General Fitness,3,HIIT,6,Cycling,3,HIIT,2,Strength,3,HIIT,5,Swimming,2,Strength,2
60,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
42,1,Intermediate,2,General Fitness,2,Strength,3,HIIT,1,Cardio,2,Strength,3,HIIT,4,Yoga,4,Yoga,4
56,1,Intermediate,0,Weight Loss,3,HIIT,6,Cycling,2,Strength,1,Cardio,3,HIIT,6,Cycling,0,Rest,0
21,2,Advanced,1,Muscle Gain,3,HIIT,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,0,Rest,0
23,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
51,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
46,2,Advanced,1,Muscle Gain,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,0,Rest,0
42,2,Advanced,1,Muscle Gain,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,0,Rest,0
46,0,Beginner,2,General Fitness,1,Cardio,2,Strength,1,Cardio,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
48,1,Intermediate,1,Muscle Gain,2,Strength,2,Strength,0,Rest,2,Strength,2,Strength,2,Strength,0,Rest,0
44,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,2,Strength,1,Cardio,3,HIIT,6,Cycling,0,Rest,0
21,1,Intermediate,1,Muscle Gain,2,Strength,2,Strength,0,Rest,2,Strength,2,Strength,2,Strength,0,Rest,0
33,1,Intermediate,1,Muscle Gain,2,Strength,2,Strength,0,Rest,2,Strength,2,Strength,2,Strength,0,Rest,0
37,2,Advanced,2,General Fitness,3,HIIT,2,Strength,3,HIIT,2,Strength,3,HIIT,5,Swimming,2,Strength,2
57,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
54,2,Advanced,1,Muscle Gain,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,0,Rest,0
22,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,1,Cardio,1,Cardio,3,HIIT,6,Cycling,0,Rest,0
21,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
46,1,Intermediate,2,General Fitness,2,Strength,3,HIIT,1,Cardio,2,Strength,3,HIIT,5,Swimming,4,Yoga,4
20,0,Beginner,2,General Fitness,4,Yoga,2,Strength,0,Rest,3,HIIT,6,Cycling,1,Cardio,0,Rest,0
46,0,Beginner,2,General Fitness,1,Cardio,2,Strength,0,Rest,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
35,1,Intermediate,2,General Fitness,2,Strength,3,HIIT,1,Cardio,2,Strength,3,HIIT,5,Swimming,4,Yoga,4
43,2,Advanced,1,Muscle Gain,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,2
64,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,2,Strength,1,Cardio,3,HIIT,6,Cycling,0,Rest,0
46,2,Advanced,1,Muscle Gain,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,0,Rest,0
53,1,Intermediate,1,Muscle Gain,2,Strength,2,Strength,0,Rest,2,Strength,4,Yoga,2,Strength,0,Rest,0
51,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
22,1,Intermediate,1,Muscle Gain,2,Strength,2,Strength,0,Rest,2,Strength,2,Strength,2,Strength,6,Cycling,6
57,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
64,2,Advanced,1,Muscle Gain,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,0,Rest,0
45,2,Advanced,1,Muscle Gain,2,Strength,6,Cycling,2,Strength,2,Strength,2,Strength,2,Strength,0,Rest,0
46,1,Intermediate,2,General Fitness,2,Strength,3,HIIT,1,Cardio,2,Strength,3,HIIT,5,Swimming,4,Yoga,4
58,2,Advanced,1,Muscle Gain,0,Rest,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,0,Rest,0
33,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,1,Cardio,4,Yoga,2,Strength,2,Strength,0,Rest,0
32,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,5,Swimming,0,Rest,2,Strength,2,Strength,0,Rest,0
42,1,Intermediate,1,Muscle Gain,2,Strength,2,Strength,0,Rest,2,Strength,2,Strength,2,Strength,0,Rest,0
43,2,Advanced,2,General Fitness,3,HIIT,0,Rest,3,HIIT,2,Strength,3,HIIT,5,Swimming,2,Strength,2
44,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
45,1,Intermediate,2,General Fitness,2,Strength,3,HIIT,1,Cardio,2,Strength,3,HIIT,5,Swimming,4,Yoga,4
57,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
22,2,Advanced,0,Weight Loss,3,HIIT,1,Cardio,2,Strength,3,HIIT,3,HIIT,5,Swimming,1,Cardio,1
62,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,4,Yoga,4,Yoga,3,HIIT,6,Cycling,0,Rest,0
44,0,Beginner,2,General Fitness,1,Cardio,2,Strength,0,Rest,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
36,0,Beginner,1,Muscle Gain,2,Strength,3,HIIT,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
50,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,2,Strength,1,Cardio,3,HIIT,6,Cycling,5,Swimming,5
26,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
30,2,Advanced,1,Muscle Gain,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,6,Cycling,6
44,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,2,Strength,2
33,0,Beginner,2,General Fitness,1,Cardio,2,Strength,0,Rest,4,Yoga,0,Rest,1,Cardio,4,Yoga,4
31,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
25,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
19,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,5,Swimming,3,HIIT,6,Cycling,1,Cardio,1
22,1,Intermediate,2,General Fitness,2,Strength,3,HIIT,1,Cardio,2,Strength,4,Yoga,5,Swimming,4,Yoga,4
25,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,4,Yoga,1,Cardio,3,HIIT,6,Cycling,0,Rest,0
18,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,2,Strength,1,Cardio,3,HIIT,6,Cycling,0,Rest,0
47,2,Advanced,0,Weight Loss,2,Strength,3,HIIT,2,Strength,5,Swimming,3,HIIT,0,Rest,1,Cardio,1
42,2,Advanced,2,General Fitness,3,HIIT,2,Strength,3,HIIT,2,Strength,3,HIIT,5,Swimming,2,Strength,2
47,2,Advanced,1,Muscle Gain,3,HIIT,2,Strength,2,Strength,6,Cycling,2,Strength,2,Strength,0,Rest,0
44,0,Beginner,1,Muscle Gain,2,Strength,4,Yoga,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
57,2,Advanced,2,General Fitness,3,HIIT,2,Strength,3,HIIT,2,Strength,3,HIIT,5,Swimming,2,Strength,2
63,2,Advanced,2,General Fitness,3,HIIT,2,Strength,3,HIIT,2,Strength,3,HIIT,5,Swimming,1,Cardio,1
32,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,2,Strength,1,Cardio,3,HIIT,6,Cycling,0,Rest,0
61,2,Advanced,2,General Fitness,3,HIIT,2,Strength,3,HIIT,2,Strength,3,HIIT,5,Swimming,2,Strength,2
56,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,0,Rest,1,Cardio,3,HIIT,6,Cycling,0,Rest,0
58,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
31,2,Advanced,2,General Fitness,3,HIIT,2,Strength,3,HIIT,2,Strength,3,HIIT,5,Swimming,2,Strength,2
45,1,Intermediate,2,General Fitness,2,Strength,3,HIIT,1,Cardio,2,Strength,3,HIIT,5,Swimming,6,Cycling,6
31,2,Advanced,2,General Fitness,3,HIIT,2,Strength,3,HIIT,2,Strength,3,HIIT,5,Swimming,2,Strength,2
19,2,Advanced,1,Muscle Gain,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,0,Rest,0
51,1,Intermediate,2,General Fitness,2,Strength,3,HIIT,1,Cardio,2,Strength,3,HIIT,5,Swimming,4,Yoga,4
46,0,Beginner,1,Muscle Gain,2,Strength,5,Swimming,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
29,0,Beginner,2,General Fitness,1,Cardio,2,Strength,0,Rest,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
43,1,Intermediate,2,General Fitness,2,Strength,3,HIIT,1,Cardio,2,Strength,3,HIIT,5,Swimming,4,Yoga,4
43,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,2,Strength,1,Cardio,3,HIIT,6,Cycling,0,Rest,0
20,2,Advanced,1,Muscle Gain,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,0,Rest,0
20,0,Beginner,2,General Fitness,1,Cardio,2,Strength,0,Rest,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
51,2,Advanced,1,Muscle Gain,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,0,Rest,0
46,2,Advanced,2,General Fitness,3,HIIT,6,Cycling,3,HIIT,2,Strength,3,HIIT,5,Swimming,2,Strength,2
25,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
46,2,Advanced,1,Muscle Gain,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,0,Rest,0
31,2,Advanced,2,General Fitness,3,HIIT,2,Strength,3,HIIT,2,Strength,3,HIIT,5,Swimming,2,Strength,2
19,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
37,1,Intermediate,1,Muscle Gain,3,HIIT,2,Strength,0,Rest,2,Strength,2,Strength,2,Strength,0,Rest,0
63,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
52,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
27,0,Beginner,2,General Fitness,1,Cardio,5,Swimming,0,Rest,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
30,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,1,Cardio,6,Cycling,1,Cardio,1
20,1,Intermediate,1,Muscle Gain,2,Strength,2,Strength,0,Rest,2,Strength,2,Strength,2,Strength,0,Rest,0
35,0,Beginner,2,General Fitness,1,Cardio,4,Yoga,0,Rest,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
52,2,Advanced,2,General Fitness,3,HIIT,2,Strength,3,HIIT,2,Strength,3,HIIT,5,Swimming,2,Strength,2
54,1,Intermediate,1,Muscle Gain,2,Strength,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0,Rest,0
27,2,Advanced,1,Muscle Gain,2,Strength,2,Strength,2,Strength,1,Cardio,2,Strength,2,Strength,0,Rest,0
40,0,Beginner,1,Muscle Gain,2,Strength,1,Cardio,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
34,2,Advanced,1,Muscle Gain,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,0,Rest,0
52,1,Intermediate,1,Muscle Gain,2,Strength,2,Strength,0,Rest,2,Strength,2,Strength,2,Strength,0,Rest,0
31,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,4,Yoga,0,Rest,1,Cardio,0,Rest,4,Yoga,4
22,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,5,Swimming,1,Cardio,3,HIIT,6,Cycling,0,Rest,0
32,2,Advanced,2,General Fitness,3,HIIT,2,Strength,3,HIIT,2,Strength,3,HIIT,5,Swimming,2,Strength,2
25,0,Beginner,1,Muscle Gain,4,Yoga,0,Rest,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
35,1,Intermediate,2,General Fitness,2,Strength,3,HIIT,1,Cardio,2,Strength,3,HIIT,5,Swimming,6,Cycling,6
63,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,2,Strength,1,Cardio,3,HIIT,6,Cycling,0,Rest,0
61,0,Beginner,2,General Fitness,1,Cardio,2,Strength,0,Rest,3,HIIT,6,Cycling,1,Cardio,4,Yoga,4
35,1,Intermediate,2,General Fitness,2,Strength,3,HIIT,1,Cardio,2,Strength,3,HIIT,5,Swimming,4,Yoga,4
58,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
20,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,0,Rest,4,Yoga,2,Strength,0,Rest,0
41,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,0,Rest,0,Rest,1,Cardio,0,Rest,4,Yoga,4
60,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,2,Strength,1,Cardio,3,HIIT,6,Cycling,0,Rest,0
28,2,Advanced,1,Muscle Gain,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,0,Rest,0
21,2,Advanced,1,Muscle Gain,2,Strength,2,Strength,2,Strength,5,Swimming,2,Strength,2,Strength,0,Rest,0
56,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
19,1,Intermediate,1,Muscle Gain,4,Yoga,2,Strength,0,Rest,2,Strength,2,Strength,2,Strength,0,Rest,0
41,2,Advanced,2,General Fitness,3,HIIT,2,Strength,3,HIIT,2,Strength,3,HIIT,5,Swimming,0,Rest,0
41,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,2,Strength,1,Cardio,1
45,2,Advanced,1,Muscle Gain,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,0,Rest,0,Rest,0
48,2,Advanced,1,Muscle Gain,2,Strength,0,Rest,2,Strength,2,Strength,2,Strength,2,Strength,0,Rest,0
30,1,Intermediate,0,Weight Loss,3,HIIT,4,Yoga,2,Strength,1,Cardio,3,HIIT,6,Cycling,0,Rest,0
50,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
23,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
53,2,Advanced,1,Muscle Gain,2,Strength,2,Strength,2,Strength,2,Strength,0,Rest,6,Cycling,0,Rest,0
34,0,Beginner,2,General Fitness,1,Cardio,2,Strength,0,Rest,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
50,1,Intermediate,2,General Fitness,2,Strength,3,HIIT,1,Cardio,2,Strength,3,HIIT,5,Swimming,4,Yoga,4
46,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
38,0,Beginner,2,General Fitness,1,Cardio,2,Strength,0,Rest,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
18,0,Beginner,0,Weight Loss,1,Cardio,2,Strength,2,Strength,3,HIIT,1,Cardio,0,Rest,4,Yoga,4
18,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,5,Swimming,2,Strength,2,Strength,0,Rest,0
23,0,Beginner,2,General Fitness,1,Cardio,2,Strength,0,Rest,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
39,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,2,Strength,1,Cardio,3,HIIT,6,Cycling,0,Rest,0
18,2,Advanced,2,General Fitness,3,HIIT,2,Strength,3,HIIT,2,Strength,3,HIIT,5,Swimming,2,Strength,2
59,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
39,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
35,2,Advanced,2,General Fitness,3,HIIT,2,Strength,3,HIIT,3,HIIT,2,Strength,5,Swimming,2,Strength,2
38,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
23,0,Beginner,2,General Fitness,1,Cardio,2,Strength,5,Swimming,3,HIIT,4,Yoga,1,Cardio,1,Cardio,1
