age,weight,height,bmi,fitness_level,fitness_level_name,goal,goal_name,category,category_label
45,56.34,190.52,15.52,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
21,85.33,152.98,36.46,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
64,76.95,159.51,30.24,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
61,72.11,177.24,22.95,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
39,111.29,150.26,49.29,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
61,97.55,192.78,26.25,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
39,58.32,157.96,23.37,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
54,63.02,197.83,16.1,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
49,69.85,199.0,17.64,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
23,84.13,176.03,27.15,0,Beginner,2,General Fitness,2,Beginner - General Fitness
38,117.36,178.58,36.8,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
49,92.34,178.42,29.01,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
24,112.87,150.22,50.02,2,Advanced,2,General Fitness,8,Advanced - General Fitness
19,47.2,198.73,11.95,0,Beginner,2,General Fitness,2,Beginner - General Fitness
19,51.08,189.78,14.18,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
50,90.62,183.68,26.86,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
63,75.92,161.78,29.01,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
31,119.5,198.41,30.35,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
49,75.28,178.56,23.61,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
20,82.9,185.13,24.19,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
20,64.18,162.37,24.34,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
56,77.16,193.56,20.59,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
33,117.92,169.36,41.11,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
51,56.25,178.1,17.73,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
42,47.79,162.97,17.99,2,Advanced,2,General Fitness,8,Advanced - General Fitness
28,87.52,188.22,24.7,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
55,70.64,195.03,18.57,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
38,71.55,199.84,17.92,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
29,106.54,168.8,37.39,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
59,77.67,177.97,24.52,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
51,60.25,154.64,25.19,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
45,61.27,154.25,25.75,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
61,71.35,177.63,22.61,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
60,112.75,168.14,39.88,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
63,111.81,199.4,28.12,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
54,87.9,193.55,23.46,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
49,116.33,190.89,31.93,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
28,69.55,185.09,20.3,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
44,74.3,173.6,24.65,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
32,53.74,178.5,16.87,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
47,80.4,189.93,22.29,2,Advanced,2,General Fitness,8,Advanced - General Fitness
25,97.56,178.02,30.78,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
37,111.29,196.85,28.72,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
40,68.74,198.15,17.51,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
48,62.71,168.85,22.0,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
18,113.14,172.07,38.21,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
41,118.05,172.58,39.64,2,Advanced,2,General Fitness,8,Advanced - General Fitness
60,77.37,182.04,23.35,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
52,78.89,159.62,30.96,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
32,80.9,155.2,33.59,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
49,85.16,198.32,21.65,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
35,114.51,185.28,33.36,2,Advanced,2,General Fitness,8,Advanced - General Fitness
44,67.66,153.36,28.77,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
42,85.65,180.08,26.41,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
59,106.6,181.83,32.24,0,Beginner,2,General Fitness,2,Beginner - General Fitness
43,93.72,152.52,40.29,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
55,115.68,199.87,28.96,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
40,109.51,199.34,27.56,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
29,109.21,195.48,28.58,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
61,55.56,184.19,16.38,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
25,73.66,191.67,20.05,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
26,65.57,199.5,16.48,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
50,98.26,152.81,42.08,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
28,103.39,188.51,29.1,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
64,50.67,196.82,13.08,2,Advanced,2,General Fitness,8,Advanced - General Fitness
63,70.36,198.39,17.88,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
25,111.83,155.49,46.25,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
40,54.83,185.83,15.88,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
40,97.39,180.87,29.77,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
42,83.78,152.29,36.13,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
51,63.17,173.58,20.97,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
45,56.4,151.91,24.44,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
56,107.0,164.57,39.51,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
43,92.92,193.95,24.7,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
35,90.33,165.14,33.12,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
57,118.64,168.73,41.67,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
62,48.44,166.94,17.38,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
59,99.93,168.07,35.38,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
42,69.35,165.95,25.18,0,Beginner,2,General Fitness,2,Beginner - General Fitness
26,92.5,184.43,27.2,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
56,76.02,168.67,26.72,0,Beginner,2,General Fitness,2,Beginner - General Fitness
57,110.69,191.27,30.26,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
30,65.37,187.12,18.67,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
28,111.3,177.59,35.29,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
61,98.65,184.79,28.89,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
57,93.51,199.64,23.46,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
53,98.07,156.78,39.9,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
64,105.98,192.24,28.68,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
21,62.72,195.42,16.42,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
51,68.5,185.08,20.0,0,Beginner,2,General Fitness,2,Beginner - General Fitness
40,57.2,194.13,15.18,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
56,72.64,170.76,24.91,2,Advanced,2,General Fitness,8,Advanced - General Fitness
45,108.45,165.65,39.52,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
38,69.15,152.05,29.91,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
53,104.75,159.6,41.12,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
46,62.59,159.88,24.49,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
38,115.31,159.35,45.41,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
18,114.46,155.1,47.58,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
21,70.85,167.5,25.25,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
60,99.88,187.59,28.39,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
35,84.17,168.0,29.82,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
18,51.0,187.77,14.47,0,Beginner,2,General Fitness,2,Beginner - General Fitness
34,77.55,165.55,28.3,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
24,65.22,154.88,27.19,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
47,109.32,168.73,38.4,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
19,73.34,193.6,19.57,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
50,89.11,187.81,25.26,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
43,73.67,151.26,32.2,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
58,84.69,197.45,21.72,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
42,79.26,156.67,32.29,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
21,48.06,183.61,14.25,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
44,89.23,156.84,36.28,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
23,57.94,170.65,19.9,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
38,113.14,170.53,38.91,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
37,45.74,166.9,16.42,2,Advanced,2,General Fitness,8,Advanced - General Fitness
48,84.68,168.23,29.92,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
55,56.38,162.31,21.4,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
28,72.99,175.29,23.76,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
56,90.85,186.43,26.14,0,Beginner,2,General Fitness,2,Beginner - General Fitness
48,116.23,174.97,37.97,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
48,111.93,162.32,42.48,0,Beginner,2,General Fitness,2,Beginner - General Fitness
60,108.44,170.33,37.38,0,Beginner,2,General Fitness,2,Beginner - General Fitness
26,79.08,179.55,24.53,0,Beginner,2,General Fitness,2,Beginner - General Fitness
27,97.17,185.2,28.33,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
54,74.61,162.74,28.17,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
42,69.51,156.41,28.41,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
29,70.96,191.0,19.45,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
32,82.66,185.93,23.91,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
34,95.61,187.67,27.15,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
54,107.84,158.48,42.94,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
56,50.13,174.07,16.54,2,Advanced,2,General Fitness,8,Advanced - General Fitness
63,70.69,178.37,22.22,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
41,57.65,150.82,25.35,2,Advanced,2,General Fitness,8,Advanced - General Fitness
64,85.7,168.62,30.14,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
28,67.57,150.06,30.01,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
31,83.28,199.34,20.96,2,Advanced,2,General Fitness,8,Advanced - General Fitness
38,91.31,197.6,23.39,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
34,116.52,182.52,34.98,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
25,67.21,194.32,17.8,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
28,105.06,173.03,35.09,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
21,72.68,179.61,22.53,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
61,50.22,177.64,15.91,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
64,81.78,193.63,21.81,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
64,88.63,162.05,33.75,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
30,58.33,189.36,16.27,2,Advanced,2,General Fitness,8,Advanced - General Fitness
29,117.15,176.11,37.77,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
48,52.35,181.71,15.85,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
27,75.7,183.08,22.59,2,Advanced,2,General Fitness,8,Advanced - General Fitness
35,91.0,190.69,25.03,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
56,63.16,166.37,22.82,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
49,119.39,152.73,51.18,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
58,84.28,155.7,34.76,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
59,117.28,197.34,30.12,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
25,75.22,150.13,33.37,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
52,110.11,155.22,45.7,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
32,112.72,195.42,29.52,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
20,74.67,199.84,18.7,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
63,57.31,161.07,22.09,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
28,99.82,192.53,26.93,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
39,107.19,150.33,47.43,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
18,52.25,173.32,17.4,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
23,91.9,181.99,27.75,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
44,77.75,182.61,23.32,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
36,97.88,164.55,36.15,0,Beginner,2,General Fitness,2,Beginner - General Fitness
23,96.3,198.17,24.52,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
42,90.13,199.93,22.55,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
56,111.65,173.42,37.13,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
61,48.57,178.63,15.22,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
49,48.7,197.52,12.48,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
62,64.2,157.52,25.87,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
58,81.88,186.66,23.5,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
19,90.46,174.46,29.72,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
53,104.17,157.13,42.19,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
64,98.66,195.16,25.9,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
59,91.51,179.81,28.3,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
33,111.87,197.05,28.81,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
57,115.58,193.57,30.85,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
27,96.48,172.62,32.38,2,Advanced,2,General Fitness,8,Advanced - General Fitness
60,102.34,191.77,27.83,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
60,84.2,180.92,25.73,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
27,98.88,167.43,35.27,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
35,119.94,187.44,34.14,2,Advanced,2,General Fitness,8,Advanced - General Fitness
55,116.75,187.63,33.16,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
50,86.37,199.22,21.76,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
21,65.17,162.19,24.77,2,Advanced,2,General Fitness,8,Advanced - General Fitness
37,99.7,168.47,35.13,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
29,103.65,158.77,41.12,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
41,81.12,183.35,24.13,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
31,60.47,173.77,20.02,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
18,100.46,153.81,42.46,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
29,88.91,175.12,28.99,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
32,69.63,174.66,22.82,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
26,114.53,163.12,43.04,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
50,96.91,192.3,26.21,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
43,102.19,186.78,29.29,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
55,80.75,189.98,22.37,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
37,48.94,162.77,18.47,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
34,113.77,175.02,37.14,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
32,104.5,171.46,35.55,2,Advanced,2,General Fitness,8,Advanced - General Fitness
30,104.24,195.45,27.29,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
28,77.83,150.16,34.52,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
62,105.61,180.6,32.38,2,Advanced,2,General Fitness,8,Advanced - General Fitness
27,81.7,157.69,32.86,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
33,56.33,186.3,16.23,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
57,94.58,171.96,31.99,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
58,61.16,176.37,19.66,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
18,88.33,168.44,31.13,2,Advanced,2,General Fitness,8,Advanced - General Fitness
20,51.85,198.53,13.16,2,Advanced,2,General Fitness,8,Advanced - General Fitness
36,113.12,170.83,38.76,0,Beginner,2,General Fitness,2,Beginner - General Fitness
20,77.65,153.68,32.88,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
63,89.13,168.14,31.53,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
52,109.32,175.71,35.41,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
47,56.04,157.17,22.68,2,Advanced,2,General Fitness,8,Advanced - General Fitness
45,68.27,175.33,22.21,0,Beginner,2,General Fitness,2,Beginner - General Fitness
18,107.11,189.58,29.8,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
45,70.67,158.7,28.06,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
23,101.78,175.92,32.89,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
36,69.91,153.11,29.82,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
33,84.56,160.2,32.95,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
25,77.15,153.91,32.57,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
21,113.09,164.08,42.0,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
55,99.17,156.56,40.46,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
64,47.79,192.77,12.86,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
61,112.73,153.54,47.82,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
63,95.9,190.32,26.48,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
47,116.14,164.52,42.91,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
42,97.97,199.7,24.57,0,Beginner,2,General Fitness,2,Beginner - General Fitness
50,98.15,167.41,35.02,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
42,68.41,163.43,25.61,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
41,111.48,175.48,36.2,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
56,86.8,153.51,36.83,2,Advanced,2,General Fitness,8,Advanced - General Fitness
32,108.98,176.05,35.16,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
32,62.05,162.71,23.44,2,Advanced,2,General Fitness,8,Advanced - General Fitness
60,100.78,179.55,31.26,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
19,94.08,193.59,25.1,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
22,104.74,192.58,28.24,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
34,97.81,183.09,29.18,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
40,115.15,193.13,30.87,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
25,88.95,164.17,33.0,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
39,80.22,193.87,21.34,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
24,87.83,151.59,38.22,2,Advanced,2,General Fitness,8,Advanced - General Fitness
49,48.05,174.41,15.8,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
22,116.82,191.13,31.98,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
40,100.07,186.35,28.82,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
61,96.62,198.95,24.41,2,Advanced,2,General Fitness,8,Advanced - General Fitness
55,91.63,165.75,33.35,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
51,73.13,168.44,25.78,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
19,110.67,175.76,35.83,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
21,78.25,197.4,20.08,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
18,54.01,193.52,14.42,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
38,92.02,189.23,25.7,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
57,84.32,163.64,31.49,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
56,91.55,153.96,38.62,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
21,102.46,187.0,29.3,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
19,96.41,176.7,30.88,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
36,117.78,153.04,50.29,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
41,84.53,152.0,36.59,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
31,52.46,182.81,15.7,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
51,108.8,164.73,40.1,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
55,66.1,194.5,17.47,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
24,110.8,155.19,46.0,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
45,108.42,182.56,32.53,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
32,87.15,176.89,27.85,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
56,47.63,183.19,14.19,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
51,114.96,185.76,33.32,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
20,52.25,198.9,13.21,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
27,95.31,168.12,33.72,2,Advanced,2,General Fitness,8,Advanced - General Fitness
39,94.28,187.86,26.71,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
50,68.78,192.69,18.53,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
64,69.37,175.82,22.44,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
